image_a,dataset_a,image_b,dataset_b,hamming_distance,is_exact_match,is_cross_dataset
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Tgmt_0871.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Tgmt_0872.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0043.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0614.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0066.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0225.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0066.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0677.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0071.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0458.png,hf_vn_plates_segment,2,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0071.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0679.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0072.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0230.png,hf_vn_plates_segment,2,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0081.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0461.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0098.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0235.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0103.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0705.png,hf_vn_plates_segment,2,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0105.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0120.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0109.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0755.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0110.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0712.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0110.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0756.png,hf_vn_plates_segment,2,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0112.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0488.png,hf_vn_plates_segment,2,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0112.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0908.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0122.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0889.png,hf_vn_plates_segment,2,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0124.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0126.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0124.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0208.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0125.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0127.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0127.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0691.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0151.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0556.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0156.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0558.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0158.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0322.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0159.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0323.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0159.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0784.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0162.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0326.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0182.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0347.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0185.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0348.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0187.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0609.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0192.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0869.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0195.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0627.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0221.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0460.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0225.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0677.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0226.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0678.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0229.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0458.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0229.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0457.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0231.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0459.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0253.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0269.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0255.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0383.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0260.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0483.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0285.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0910.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0296.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0523.png,hf_vn_plates_segment,2,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0305.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0929.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0323.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0784.png,hf_vn_plates_segment,2,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0327.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0163.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0327.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0479.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0331.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0497.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0339.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0816.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0342.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0163.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0350.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0814.png,hf_vn_plates_segment,2,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0364.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0365.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0364.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0411.png,hf_vn_plates_segment,2,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0365.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0411.png,hf_vn_plates_segment,2,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0371.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0948.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0397.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0938.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0408.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0849.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0415.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0057.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0422.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0568.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0436.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0948.png,hf_vn_plates_segment,2,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0456.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0227.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0458.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0679.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0463.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0620.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0464.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0087.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0471.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0582.png,hf_vn_plates_segment,2,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0481.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0704.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0483.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0906.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0489.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0929.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0495.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0921.png,hf_vn_plates_segment,2,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0495.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0119.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0498.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0817.png,hf_vn_plates_segment,2,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0500.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0638.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0500.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0637.png,hf_vn_plates_segment,0,True,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0511.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0818.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0515.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0918.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0552.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0947.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0552.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0143.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0593.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0171.png,hf_vn_plates_segment,2,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0594.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0612.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0598.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0982.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0600.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0806.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0600.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0984.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0600.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0985.png,hf_vn_plates_segment,4,False,False
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0600.png,hf_vn_plates_segment,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0804.png,hf_vn_plates_segment,4,False,False
