group_id,image,dataset,group_size,datasets_in_group,is_cross_dataset,action
41,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\Tgmt_0857.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
42,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Tgmt_0871.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
42,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Tgmt_0872.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
43,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0043.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
43,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0614.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
44,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0066.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
44,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0225.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
44,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0677.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
45,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0071.png,hf_vn_plates_segment,5,hf_vn_plates_segment,False,keep
45,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0229.png,hf_vn_plates_segment,5,hf_vn_plates_segment,False,remove
45,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0458.png,hf_vn_plates_segment,5,hf_vn_plates_segment,False,remove
45,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0679.png,hf_vn_plates_segment,5,hf_vn_plates_segment,False,remove
45,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0457.png,hf_vn_plates_segment,5,hf_vn_plates_segment,False,remove
46,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0072.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
46,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0230.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
47,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0081.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
47,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0461.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
48,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0098.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
48,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0235.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
49,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0103.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
49,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0705.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
50,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0105.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
50,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0120.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
51,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0109.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
51,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0755.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
52,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0110.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
52,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0712.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
52,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0756.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
53,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0112.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
53,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0488.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
53,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0908.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
54,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0122.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
54,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0889.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
55,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0124.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
55,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0126.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
55,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0208.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
56,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0125.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
56,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0127.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
56,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0691.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
57,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0151.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
57,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0556.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
58,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0156.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
58,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0558.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
59,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0158.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
59,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0322.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
60,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0159.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
60,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0323.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
60,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0784.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
61,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0162.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
61,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0326.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
62,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0182.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
62,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0347.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
63,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0185.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
63,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0348.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
64,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0187.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
64,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0609.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
65,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0192.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
65,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0869.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
66,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0195.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
66,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0627.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
67,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0221.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
67,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0460.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
68,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0226.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
68,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0678.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
69,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0231.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
69,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0459.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
70,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0253.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
70,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0269.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
71,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0255.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
71,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0383.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
72,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0260.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
72,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0483.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
72,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0906.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
73,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0285.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
73,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0910.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
74,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0296.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
74,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0523.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
75,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0305.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
75,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0489.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
75,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0929.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
76,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0327.png,hf_vn_plates_segment,4,hf_vn_plates_segment,False,keep
76,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0342.png,hf_vn_plates_segment,4,hf_vn_plates_segment,False,remove
76,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0163.png,hf_vn_plates_segment,4,hf_vn_plates_segment,False,remove
76,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0479.png,hf_vn_plates_segment,4,hf_vn_plates_segment,False,remove
77,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0331.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
77,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0497.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
78,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0339.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
78,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0816.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
79,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0350.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
79,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0814.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
80,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0364.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
80,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0365.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
80,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0411.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
81,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0371.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
81,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0436.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
81,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0948.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
82,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0397.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
82,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0938.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
83,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0408.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
83,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0849.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
84,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0415.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
84,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0057.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
85,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0422.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
85,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0568.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
86,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0456.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
86,D:\DATN\datasets\raw\hf_vn_plates_segment\images\val\carlong_0227.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
87,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0463.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
87,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0620.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
88,D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\carlong_0464.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
