group_id,image,dataset,group_size,datasets_in_group,is_cross_dataset,action
19,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000127.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
19,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000246.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
20,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000139.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
20,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000262.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
21,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000141.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
21,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003517.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
22,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000143.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
22,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000447.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
23,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000145.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
23,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000639.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
24,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000148.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
24,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000459.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
25,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000169.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
25,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000344.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
26,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000173.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
26,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003613.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
27,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000177.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
27,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003547.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
28,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000193.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
28,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000206.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
29,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000195.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
29,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000290.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
30,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000199.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
30,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000358.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
30,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000666.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000218.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000670.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
32,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000224.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
32,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000390.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
33,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000232.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
33,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000363.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
33,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000688.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
34,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000247.png,hf_vn_plates_segment,4,hf_vn_plates_segment,False,keep
34,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000259.png,hf_vn_plates_segment,4,hf_vn_plates_segment,False,remove
34,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003467.png,hf_vn_plates_segment,4,hf_vn_plates_segment,False,remove
34,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003555.png,hf_vn_plates_segment,4,hf_vn_plates_segment,False,remove
35,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000251.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
35,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000369.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
36,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000256.png,hf_vn_plates_segment,7,hf_vn_plates_segment|roboflow_cuong_ta|roboflow_school_fuhih|roboflow_tran_ngoc_xuan_tin,True,remove
36,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000598.png,hf_vn_plates_segment,7,hf_vn_plates_segment|roboflow_cuong_ta|roboflow_school_fuhih|roboflow_tran_ngoc_xuan_tin,True,remove
36,D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_000322.jpg,roboflow_cuong_ta,7,hf_vn_plates_segment|roboflow_cuong_ta|roboflow_school_fuhih|roboflow_tran_ngoc_xuan_tin,True,remove
36,D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_006277.jpg,roboflow_cuong_ta,7,hf_vn_plates_segment|roboflow_cuong_ta|roboflow_school_fuhih|roboflow_tran_ngoc_xuan_tin,True,remove
36,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001160.jpg,roboflow_school_fuhih,7,hf_vn_plates_segment|roboflow_cuong_ta|roboflow_school_fuhih|roboflow_tran_ngoc_xuan_tin,True,keep
36,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002017.jpg,roboflow_school_fuhih,7,hf_vn_plates_segment|roboflow_cuong_ta|roboflow_school_fuhih|roboflow_tran_ngoc_xuan_tin,True,remove
36,D:\DATN\datasets\processed\merged_v2\images\roboflow_tran_ngoc_xuan_tin_000019.jpg,roboflow_tran_ngoc_xuan_tin,7,hf_vn_plates_segment|roboflow_cuong_ta|roboflow_school_fuhih|roboflow_tran_ngoc_xuan_tin,True,remove
37,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000264.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
37,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000596.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
38,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000275.png,hf_vn_plates_segment,5,hf_vn_plates_segment|roboflow_cuong_ta|roboflow_school_fuhih,True,remove
38,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000276.png,hf_vn_plates_segment,5,hf_vn_plates_segment|roboflow_cuong_ta|roboflow_school_fuhih,True,remove
38,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000309.png,hf_vn_plates_segment,5,hf_vn_plates_segment|roboflow_cuong_ta|roboflow_school_fuhih,True,remove
38,D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_001963.jpg,roboflow_cuong_ta,5,hf_vn_plates_segment|roboflow_cuong_ta|roboflow_school_fuhih,True,remove
38,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002812.jpg,roboflow_school_fuhih,5,hf_vn_plates_segment|roboflow_cuong_ta|roboflow_school_fuhih,True,keep
39,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000280.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
39,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000327.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
39,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003679.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
40,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000294.png,hf_vn_plates_segment,5,hf_vn_plates_segment|roboflow_cuong_ta|roboflow_school_fuhih,True,remove
40,D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_005958.jpg,roboflow_cuong_ta,5,hf_vn_plates_segment|roboflow_cuong_ta|roboflow_school_fuhih,True,remove
40,D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_006318.jpg,roboflow_cuong_ta,5,hf_vn_plates_segment|roboflow_cuong_ta|roboflow_school_fuhih,True,remove
40,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001277.jpg,roboflow_school_fuhih,5,hf_vn_plates_segment|roboflow_cuong_ta|roboflow_school_fuhih,True,keep
40,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007029.jpg,roboflow_school_fuhih,5,hf_vn_plates_segment|roboflow_cuong_ta|roboflow_school_fuhih,True,remove
41,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000300.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
41,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000696.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
42,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000307.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
42,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000625.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
43,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000312.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
43,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003446.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
44,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000318.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
44,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003578.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
45,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000342.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
45,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003485.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
46,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000345.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
46,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000454.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
47,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000346.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
47,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003453.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
48,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000350.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
48,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000427.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
49,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000357.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
49,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000514.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
50,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000367.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
50,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000680.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
50,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003458.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
51,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000370.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
51,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003650.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
52,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000372.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
52,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000467.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
52,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003602.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
53,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000380.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
53,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000599.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
54,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000384.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
54,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000677.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
55,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000410.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
55,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000700.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
55,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003463.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
56,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000419.png,hf_vn_plates_segment,4,hf_vn_plates_segment|roboflow_cuong_ta|roboflow_school_fuhih,True,remove
56,D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002185.jpg,roboflow_cuong_ta,4,hf_vn_plates_segment|roboflow_cuong_ta|roboflow_school_fuhih,True,remove
56,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003093.jpg,roboflow_school_fuhih,4,hf_vn_plates_segment|roboflow_cuong_ta|roboflow_school_fuhih,True,keep
56,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003094.jpg,roboflow_school_fuhih,4,hf_vn_plates_segment|roboflow_cuong_ta|roboflow_school_fuhih,True,remove
57,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000435.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
57,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003470.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
58,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000436.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
58,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003471.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
58,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003595.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
59,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000440.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
59,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003686.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
60,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000442.png,hf_vn_plates_segment,5,hf_vn_plates_segment,False,keep
60,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000589.png,hf_vn_plates_segment,5,hf_vn_plates_segment,False,remove
60,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000728.png,hf_vn_plates_segment,5,hf_vn_plates_segment,False,remove
60,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000729.png,hf_vn_plates_segment,5,hf_vn_plates_segment,False,remove
60,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003648.png,hf_vn_plates_segment,5,hf_vn_plates_segment,False,remove
61,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000472.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
61,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003464.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
62,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000491.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
62,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003630.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
63,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000523.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
63,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000543.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
64,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000532.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
64,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000665.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
64,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003623.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
65,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000548.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
65,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000687.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
66,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000566.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
66,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003539.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
67,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000577.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
67,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000725.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
68,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000582.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
68,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000722.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
68,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003644.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
69,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000587.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
69,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000588.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
70,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000592.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
70,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003683.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
71,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000638.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
71,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003478.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
72,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000659.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
72,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003549.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
73,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000683.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
73,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003454.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
74,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000685.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
