group_id,image,dataset,group_size,datasets_in_group,is_cross_dataset,action
9,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003614.png,hf_vn_plates_segment,4,hf_vn_plates_segment,False,remove
10,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000064.png,hf_vn_plates_segment,8,hf_vn_plates_segment,False,keep
10,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000217.png,hf_vn_plates_segment,8,hf_vn_plates_segment,False,remove
10,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000285.png,hf_vn_plates_segment,8,hf_vn_plates_segment,False,remove
10,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000483.png,hf_vn_plates_segment,8,hf_vn_plates_segment,False,remove
10,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000511.png,hf_vn_plates_segment,8,hf_vn_plates_segment,False,remove
10,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003436.png,hf_vn_plates_segment,8,hf_vn_plates_segment,False,remove
10,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003450.png,hf_vn_plates_segment,8,hf_vn_plates_segment,False,remove
10,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003502.png,hf_vn_plates_segment,8,hf_vn_plates_segment,False,remove
11,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000068.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
11,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000187.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
12,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000071.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
12,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000191.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
12,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000509.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
13,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000078.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
13,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000456.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
14,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000081.png,hf_vn_plates_segment,5,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
14,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000532.png,hf_vn_plates_segment,5,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
14,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000664.png,hf_vn_plates_segment,5,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
14,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003486.png,hf_vn_plates_segment,5,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
14,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003193.jpg,roboflow_school_fuhih,5,hf_vn_plates_segment|roboflow_school_fuhih,True,keep
15,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000088.png,hf_vn_plates_segment,4,hf_vn_plates_segment,False,keep
15,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000522.png,hf_vn_plates_segment,4,hf_vn_plates_segment,False,remove
15,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003617.png,hf_vn_plates_segment,4,hf_vn_plates_segment,False,remove
15,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003620.png,hf_vn_plates_segment,4,hf_vn_plates_segment,False,remove
16,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000107.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
16,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000127.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
16,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000258.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
17,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000131.png,hf_vn_plates_segment,5,hf_vn_plates_segment,False,keep
17,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000250.png,hf_vn_plates_segment,5,hf_vn_plates_segment,False,remove
17,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000428.png,hf_vn_plates_segment,5,hf_vn_plates_segment,False,remove
17,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000430.png,hf_vn_plates_segment,5,hf_vn_plates_segment,False,remove
17,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003582.png,hf_vn_plates_segment,5,hf_vn_plates_segment,False,remove
18,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000132.png,hf_vn_plates_segment,4,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
18,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000245.png,hf_vn_plates_segment,4,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
18,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000310.png,hf_vn_plates_segment,4,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
18,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002774.jpg,roboflow_school_fuhih,4,hf_vn_plates_segment|roboflow_school_fuhih,True,keep
19,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000135.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
19,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003473.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
20,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000138.png,hf_vn_plates_segment,4,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
20,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001681.jpg,roboflow_school_fuhih,4,hf_vn_plates_segment|roboflow_school_fuhih,True,keep
20,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001687.jpg,roboflow_school_fuhih,4,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
20,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_001884.jpg,roboflow_school_fuhih,4,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
21,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000144.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
21,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000239.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
21,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000411.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
22,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000149.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
22,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000209.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
23,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000133.png,hf_vn_plates_segment,4,hf_vn_plates_segment,False,keep
23,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000150.png,hf_vn_plates_segment,4,hf_vn_plates_segment,False,remove
23,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003531.png,hf_vn_plates_segment,4,hf_vn_plates_segment,False,remove
23,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003571.png,hf_vn_plates_segment,4,hf_vn_plates_segment,False,remove
24,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000161.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
24,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000229.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
25,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000169.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
25,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000337.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
26,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000173.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
26,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003449.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
27,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000181.png,hf_vn_plates_segment,3,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
27,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002840.jpg,roboflow_school_fuhih,3,hf_vn_plates_segment|roboflow_school_fuhih,True,keep
27,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002976.jpg,roboflow_school_fuhih,3,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
28,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000185.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,keep
28,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003631.png,hf_vn_plates_segment,2,hf_vn_plates_segment,False,remove
29,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000010.png,hf_vn_plates_segment,12,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
29,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000023.png,hf_vn_plates_segment,12,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
29,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000201.png,hf_vn_plates_segment,12,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
29,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000360.png,hf_vn_plates_segment,12,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
29,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000679.png,hf_vn_plates_segment,12,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
29,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003451.png,hf_vn_plates_segment,12,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
29,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003477.png,hf_vn_plates_segment,12,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
29,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003629.png,hf_vn_plates_segment,12,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
29,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003655.png,hf_vn_plates_segment,12,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
29,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002939.jpg,roboflow_school_fuhih,12,hf_vn_plates_segment|roboflow_school_fuhih,True,keep
29,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007139.jpg,roboflow_school_fuhih,12,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
29,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007254.jpg,roboflow_school_fuhih,12,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
30,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000213.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,keep
30,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000557.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
30,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_003492.png,hf_vn_plates_segment,3,hf_vn_plates_segment,False,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000003.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000006.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000045.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000050.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000052.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000058.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000061.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000063.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000073.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000076.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000077.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000080.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000083.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000085.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000094.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000096.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000101.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000167.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000171.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000179.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000182.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000188.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000192.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000194.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000197.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000199.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000210.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000212.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000216.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000218.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000221.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000224.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000227.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000228.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000230.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000289.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000333.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000334.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000338.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000347.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000351.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000352.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000356.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000357.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000359.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000365.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000367.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000372.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000374.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000375.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000377.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000382.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000386.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000391.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000393.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000493.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000495.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000498.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000503.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000521.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000523.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000534.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000538.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000541.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000545.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000651.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000655.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
31,D:\DATN\datasets\processed\merged_v2\images\hf_vn_plates_segment_000656.png,hf_vn_plates_segment,368,hf_vn_plates_segment|roboflow_school_fuhih,True,remove
